job_id,hacky_job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_resources
164,1640,87cf57,2174.845337,2,891.000000,1,4036.501478,593.590000,4630.091478,1861.656141,2455.246141,4.136266,112782.100000,8 13
165,1650,87cf57,2187.192929,4,148.000000,1,3327.052478,87.690000,3414.742478,1139.859549,1227.549549,13.998740,33322.200000,26 28-30
166,1660,87cf57,2204.769061,2,212.000000,1,2997.631494,140.950000,3138.581494,792.862433,933.812433,6.625133,26780.500000,29-30
167,1670,87cf57,2217.841983,2,67.000000,1,3030.773478,6.609000,3037.382478,812.931495,819.540495,124.003706,1255.710000,8 13
168,1680,87cf57,2225.889724,1,580.000000,1,3239.362478,386.480000,3625.842478,1013.472755,1399.952755,3.622316,36715.600000,31
169,1690,87cf57,2248.996905,1,580.000000,1,3368.872478,386.480000,3755.352478,1119.875574,1506.355574,3.897629,36715.600000,5
170,1700,87cf57,2274.097132,1,420.000000,1,2859.467478,279.990000,3139.457478,585.370347,865.360347,3.090683,26599.050000,6
171,1710,87cf57,2282.359419,4,228.000000,1,3368.872478,151.940000,3520.812478,1086.513059,1238.453059,8.150935,57737.200000,6 8 13-14
172,1720,87cf57,2301.219556,2,123.000000,1,3037.382478,62.080000,3099.462478,736.162923,798.242923,12.858295,11795.200000,8 13
173,1730,87cf57,2313.915327,1,580.000000,1,3368.872478,386.480000,3755.352478,1054.957151,1441.437151,3.729655,36715.600000,15
174,1740,87cf57,2330.610771,8,70.000000,1,3962.375478,9.567000,3971.942478,1631.764708,1641.331708,171.561797,7270.920000,5-6 8 13-16 29
175,1750,87cf57,2341.777038,8,141.000000,1,4036.501478,80.710000,4117.211478,1694.724441,1775.434441,21.997701,61339.600000,14-17 25-26 28-29
176,1760,87cf57,2358.839925,8,70.000000,1,3971.942478,9.567000,3981.509478,1613.102553,1622.669553,169.611117,7270.920000,5-6 8 13-16 29
177,1770,87cf57,2363.069026,4,77.000000,1,3168.278494,16.684000,3184.962494,805.209468,821.893468,49.262375,6339.920000,8 13 30-31
178,1780,87cf57,2366.104295,2,87.000000,1,3057.292494,26.481000,3083.773494,691.188199,717.669199,27.101288,5031.390000,14-15
179,1790,87cf57,2382.472264,2,67.000000,1,3059.711494,6.609000,3066.320494,677.239230,683.848230,103.472270,1255.710000,17 28
180,1800,87cf57,2404.629972,4,148.000000,1,3414.742478,87.690000,3502.432478,1010.112507,1097.802507,12.519130,33322.200000,26 28-30
181,1810,87cf57,2438.444457,8,109.000000,1,4117.211478,48.800000,4166.011478,1678.767022,1727.567022,35.400964,37088.000000,14-17 25-26 28-29
182,1820,87cf57,2453.400580,8,109.000000,1,4166.011478,48.800000,4214.811478,1712.610898,1761.410898,36.094486,37088.000000,14-17 25-26 28-29
183,1830,87cf57,2459.233305,2,212.000000,1,3066.320494,140.950000,3207.270494,607.087190,748.037190,5.307110,26780.500000,17 28
184,1840,87cf57,2472.935950,2,891.000000,1,4036.501478,593.590000,4630.091478,1563.565528,2157.155528,3.634083,112782.100000,30-31
185,1850,87cf57,2497.087588,16,71.000000,1,4937.689478,10.346000,4948.035478,2440.601891,2450.947891,236.898114,15725.920000,0-1 5-6 8 13-17 25-26 28-31
186,1860,87cf57,2512.163541,2,67.000000,1,3083.773494,6.609000,3090.382494,571.609953,578.218953,87.489628,1255.710000,14-15
187,1870,87cf57,2524.359879,4,96.000000,1,3502.432478,35.932000,3538.364478,978.072599,1014.004599,28.220099,13654.160000,26 28-30
188,1880,87cf57,2526.390735,1,580.000000,1,3368.872478,386.480000,3755.352478,842.481743,1228.961743,3.179884,36715.600000,16
189,1890,87cf57,2536.547581,1,70.000000,1,3032.433478,9.257000,3041.690478,495.885898,505.142898,54.568748,879.415000,0
190,1900,87cf57,2562.477845,1,70.000000,1,3041.690478,9.257000,3050.947478,479.212633,488.469633,52.767596,879.415000,0
191,1910,87cf57,2578.740584,4,77.000000,1,3184.962494,16.684000,3201.646494,606.221910,622.905910,37.335526,6339.920000,8 13 30-31
192,1920,87cf57,2598.695263,4,436.000000,1,3520.812478,290.530000,3811.342478,922.117215,1212.647215,4.173914,110401.400000,6 8 13-14
193,1930,87cf57,2604.280688,2,123.000000,1,3090.382494,62.080000,3152.462494,486.101806,548.181806,8.830248,11795.200000,14-15
194,1940,87cf57,2614.986281,2,123.000000,1,3099.462478,62.080000,3161.542478,484.476198,546.556198,8.804062,11795.200000,8 13
195,1950,87cf57,2618.278666,2,67.000000,1,3118.287478,6.609000,3124.896478,500.008813,506.617813,76.655744,1255.710000,16 25
196,1960,87cf57,2623.609402,8,269.000000,1,4214.811478,179.080000,4393.891478,1591.202077,1770.282077,9.885426,136100.800000,14-17 25-26 28-29
197,1970,87cf57,2644.560353,2,891.000000,1,4948.035478,593.590000,5541.625478,2303.475125,2897.065125,4.880583,112782.100000,0-1
198,1980,87cf57,2650.013169,4,77.000000,1,3188.394494,16.684000,3205.078494,538.381325,555.065325,33.269319,6339.920000,14-15 25-26
199,1990,87cf57,2655.284039,4,77.000000,1,3195.125478,16.684000,3211.809478,539.841439,556.525439,33.356835,6339.920000,1 5-6 29
200,2000,87cf57,2662.393545,2,891.000000,1,4948.035478,593.590000,5541.625478,2285.641934,2879.231934,4.850540,112782.100000,5-6
201,2010,87cf57,2671.146529,2,212.000000,1,3538.364478,140.950000,3679.314478,867.217949,1008.167949,7.152664,26780.500000,26 28
