time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
5823.34,0,0,0,1,31
5828.86,0,0,0,0,32
5835.01,0,0,0,4,28
5835.01,0,0,0,2,30
5838.11,0,0,0,3,29
5841.62,0,0,0,5,27
5857.73,0,0,0,1,31
5868.5,0,0,0,2,30
5874.48,0,0,0,6,26
5879.96,0,0,0,4,28
5886.57,0,0,0,6,26
5886.58,0,0,0,7,25
5887.52,0,0,0,11,21
5893.66,0,0,0,15,17
5895.99,0,0,0,17,15
5897.55,0,0,0,16,16
5903.9,0,0,0,14,18
5924.79,0,0,0,12,20
5939.36,0,0,0,10,22
5961.51,0,0,0,9,23
5964.29,0,0,0,11,21
5965.98,0,0,0,13,19
5975.11,0,0,0,11,21
5979.29,0,0,0,12,20
5981.72,0,0,0,14,18
5983.47,0,0,0,16,16
5986.06,0,0,0,17,15
5986.63,0,0,0,15,17
6007.26,0,0,0,13,19
6013.87,0,0,0,15,17
6019.01,0,0,0,13,19
6035.23,0,0,0,15,17
6045.1,0,0,0,13,19
6054.03,0,0,0,15,17
6058.74,0,0,0,11,21
6062.73,0,0,0,15,17
6068.07,0,0,0,19,13
6071.58,0,0,0,21,11
6081.89,0,0,0,19,13
6102.88,0,0,0,18,14
6120.79,0,0,0,16,16
6135.16,0,0,0,12,20
6139.15,0,0,0,16,16
6158.28,0,0,0,12,20
6159.65,0,0,0,4,28
6162.27,0,0,0,8,24
6179.95,0,0,0,4,28
6199.69,0,0,0,3,29
6204.84,0,0,0,1,31
6205.16,0,0,0,3,29
6222.84,0,0,0,5,27
6222.84,0,0,0,1,31
6226.83,0,0,0,5,27
6226.83,0,0,0,3,29
6229.03,0,0,0,1,31
6240.36,0,0,0,9,23
6243.52,0,0,0,7,25
6250.13,0,0,0,9,23
6253.51,0,0,0,5,27
6261.74,0,0,0,7,25
6267.64,0,0,0,11,21
6269.81,0,0,0,10,22
6277.08,0,0,0,8,24
6284.81,0,0,0,10,22
6287.51,0,0,0,8,24
6288.2,0,0,0,9,23
6289.45,0,0,0,13,19
6309.67,0,0,0,12,20
6329.96,0,0,0,14,18
6347.99,0,0,0,15,17
6349.59,0,0,0,17,15
6349.59,0,0,0,1,31
6359.94,0,0,0,17,15
6359.94,0,0,0,15,17
6359.94,0,0,0,11,21
6363.93,0,0,0,15,17
6383.22,0,0,0,13,19
6391.04,0,0,0,12,20
6402.76,0,0,0,11,21
6404.07,0,0,0,9,23
6420.42,0,0,0,5,27
