time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
2393.67,7,1,0,3,21
2393.67,7,1,0,1,23
2400.28,7,1,0,3,21
2411.51,7,1,0,4,20
2411.51,7,1,0,0,24
2423.01,7,1,0,2,22
2423.01,7,1,0,4,20
2423.01,7,1,0,0,24
2426.27,7,1,0,2,22
2447.44,7,1,0,6,18
2447.44,7,1,0,2,22
2447.44,7,1,0,1,23
2447.74,7,1,0,5,19
2447.74,7,1,0,1,23
2454.54,7,1,0,3,21
2458.94,7,1,0,7,17
2464.42,7,1,0,11,13
2464.42,7,1,0,3,21
2473.99,7,1,0,11,13
2483.37,7,1,0,15,9
2491.52,7,0,0,16,9
2491.52,7,0,0,0,25
2533.52,7,0,0,16,9
2533.52,7,0,0,14,11
2533.52,7,0,0,6,19
2533.52,7,0,0,4,21
2533.52,7,0,0,2,23
2533.52,7,0,0,0,25
2582.32,7,0,0,8,17
2582.32,7,0,0,0,25
2646.5,7,0,0,1,24
2646.5,7,0,0,0,25
2657.8,7,0,0,2,23
2657.8,7,0,0,0,25
2663.03,7,0,0,8,17
2663.03,7,0,0,4,21
2663.03,7,0,0,0,25
2700,6,1,0,0,25
2732.64,6,1,0,1,24
2732.64,6,1,0,0,25
2750.72,6,1,0,4,21
2750.72,6,1,0,0,25
2750.8,6,1,0,2,23
2750.8,6,1,0,4,21
2750.8,6,1,0,2,23
2750.8,6,1,0,1,24
2750.8,6,1,0,0,25
2757.41,6,1,0,2,23
2757.41,6,1,0,0,25
2760.05,6,1,0,1,24
2760.05,6,1,0,2,23
2760.05,6,1,0,0,25
2798.75,6,1,0,2,23
2798.75,6,1,0,0,25
2799.32,6,1,0,2,23
2799.32,6,1,0,0,25
2805.36,6,1,0,2,23
2805.36,6,1,0,0,25
2811.97,6,1,0,2,23
2811.97,6,1,0,0,25
2814.97,6,1,0,4,21
2814.97,6,1,0,0,25
2818.58,6,1,0,2,23
2818.58,6,1,0,0,25
2819.49,6,1,0,2,23
2819.49,6,1,0,1,24
2822.13,6,1,0,3,22
2825.19,6,1,0,5,20
2825.8,6,1,0,7,18
2828.74,6,1,0,8,17
2828.74,6,1,0,0,25
2831.07,6,1,0,8,17
