job_id,hacky_job_id,workload_name,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
0,0,87cf57,0.000000,1,149.000000,1,157.620000,88.510000,246.130000,157.620000,246.130000,2.780816,8408.450000,0
1,10,87cf57,4.709164,2,399.000000,1,157.620000,265.800000,423.420000,152.910836,418.710836,1.575285,50502.000000,1-2
2,20,87cf57,16.003927,1,420.000000,1,157.620000,279.990000,437.610000,141.616073,421.606073,1.505790,26599.050000,3
3,30,87cf57,38.836285,4,96.000000,1,167.523927,35.932000,203.455927,128.687642,164.619642,4.581422,13654.160000,4-7
4,40,87cf57,54.195921,1,149.000000,1,190.356285,88.510000,278.866285,136.160365,224.670365,2.538361,8408.450000,8
5,50,87cf57,70.350749,1,420.000000,1,190.356285,279.990000,470.346285,120.005536,399.995536,1.428607,26599.050000,9
6,60,87cf57,95.448861,4,77.000000,1,190.356285,16.684000,207.040285,94.907424,111.591424,6.688529,6339.920000,10-13
7,70,87cf57,121.609395,2,87.000000,1,190.356285,26.481000,216.837285,68.746890,95.227890,3.596084,5031.390000,14-15
8,80,87cf57,126.478295,2,891.000000,1,203.455927,593.590000,797.045927,76.977633,670.567633,1.129681,112782.100000,4-5
9,90,87cf57,136.018440,4,436.000000,1,205.715921,290.530000,496.245921,69.697480,360.227480,1.239898,110401.400000,6-7 16-17
10,100,87cf57,142.901063,2,891.000000,1,205.715921,593.590000,799.305921,62.814858,656.404858,1.105822,112782.100000,18-19
11,110,87cf57,153.505641,8,109.000000,1,207.040285,48.800000,255.840285,53.534644,102.334644,2.097021,37088.000000,10-13 20-23
12,120,87cf57,164.476903,2,87.000000,1,216.837285,26.481000,243.318285,52.360383,78.841383,2.977281,5031.390000,14-15
13,130,87cf57,168.987800,1,70.000000,1,216.837285,9.257000,226.094285,47.849485,57.106485,6.169006,879.415000,24
14,140,87cf57,179.192932,2,87.000000,1,221.870749,26.481000,248.351749,42.677817,69.158817,2.611639,5031.390000,25-26
15,150,87cf57,193.418387,2,212.000000,1,221.870749,140.950000,362.820749,28.452363,169.402363,1.201861,26780.500000,27-28
16,160,87cf57,211.616998,2,123.000000,1,221.870749,62.080000,283.950749,10.253752,72.333752,1.165170,11795.200000,29-30
17,170,87cf57,221.353478,4,148.000000,1,246.130000,87.690000,333.820000,24.776522,112.466522,1.282547,33322.200000,0 14-15 24
18,180,87cf57,222.488483,4,436.000000,1,255.840285,290.530000,546.370285,33.351803,323.881803,1.114796,110401.400000,10-13
19,190,87cf57,240.874140,16,86.000000,1,470.346285,25.905000,496.251285,229.472145,255.377145,9.858218,39375.600000,1-3 8-9 20-25 27-31
20,200,87cf57,253.023655,1,149.000000,1,255.840285,88.510000,344.350285,2.816631,91.326631,1.031823,8408.450000,20
21,210,87cf57,265.241456,8,70.000000,1,362.940321,9.567000,372.507321,97.698865,107.265865,11.212069,7270.920000,15 20 22-24 27-29
22,220,87cf57,283.879268,2,212.000000,1,283.879268,140.950000,424.829268,0.000000,140.950000,1.000000,26780.500000,8 21
23,230,87cf57,290.504037,4,436.000000,1,496.245921,290.530000,786.775921,205.741884,496.271884,1.708161,110401.400000,0 6-7 14
24,240,87cf57,302.154936,4,96.000000,1,302.154936,35.932000,338.086936,0.000000,35.932000,1.000000,13654.160000,22-23 29-30
25,250,87cf57,308.931367,2,212.000000,1,333.820000,140.950000,474.770000,24.888633,165.838633,1.176578,26780.500000,0 14
26,260,87cf57,324.440409,2,399.000000,1,496.245921,265.800000,762.045921,171.805511,437.605511,1.646371,50502.000000,15-16
27,270,87cf57,336.459321,2,87.000000,1,336.459321,26.481000,362.940321,-0.000000,26.481000,1.000000,5031.390000,15 24
28,280,87cf57,346.187288,1,420.000000,1,496.245921,279.990000,776.235921,150.058633,430.048633,1.535943,26599.050000,17
29,290,87cf57,358.858397,2,891.000000,1,496.251285,593.590000,1089.841285,137.392889,730.982889,1.231461,112782.100000,1-2
30,300,87cf57,378.407292,1,420.000000,1,496.251285,279.990000,776.241285,117.843993,397.833993,1.420886,26599.050000,3
31,310,87cf57,389.081152,1,149.000000,1,389.081152,88.510000,477.591152,0.000000,88.510000,1.000000,8408.450000,15
32,320,87cf57,400.602796,1,580.000000,1,496.251285,386.480000,882.731285,95.648489,482.128489,1.247486,36715.600000,8
33,330,87cf57,419.567873,2,891.000000,1,496.251285,593.590000,1089.841285,76.683412,670.273412,1.129186,112782.100000,9 20
34,340,87cf57,435.468088,2,87.000000,1,435.468088,26.481000,461.949088,0.000000,26.481000,1.000000,5031.390000,1-2
35,350,87cf57,444.401409,4,436.000000,1,496.251285,290.530000,786.781285,51.849877,342.379877,1.178467,110401.400000,21-24
36,360,87cf57,453.545146,4,96.000000,1,496.251285,35.932000,532.183285,42.706139,78.638139,2.188527,13654.160000,25 27-29
37,370,87cf57,459.151851,4,64.000000,1,532.183285,3.993000,536.176285,73.031434,77.024434,19.289866,1517.340000,25-28
38,380,87cf57,486.299265,8,141.000000,1,552.587099,80.710000,633.297099,66.287834,146.997834,1.821309,61339.600000,10-13 25-28
39,390,87cf57,491.143085,2,67.000000,1,496.251285,6.609000,502.860285,5.108201,11.717201,1.772916,1255.710000,30-31
40,400,87cf57,496.124540,8,70.000000,1,633.297099,9.567000,642.864099,137.172559,146.739559,15.338095,7270.920000,10-13 25-28
41,410,87cf57,510.722252,2,67.000000,1,536.176285,6.609000,542.785285,25.454033,32.063033,4.851420,1255.710000,25-26
42,420,87cf57,530.087620,2,67.000000,1,536.176285,6.609000,542.785285,6.088666,12.697666,1.921269,1255.710000,27-28
43,430,87cf57,545.978099,2,67.000000,1,545.978099,6.609000,552.587099,0.000000,6.609000,1.000000,1255.710000,25-26
44,440,87cf57,559.091549,4,436.000000,1,642.864099,290.530000,933.394099,83.772550,374.302550,1.288344,110401.400000,10-13
45,450,87cf57,563.553433,2,123.000000,1,642.864099,62.080000,704.944099,79.310666,141.390666,2.277556,11795.200000,25-26
46,460,87cf57,571.931821,1,580.000000,1,571.931821,386.480000,958.411821,0.000000,386.480000,1.000000,36715.600000,29
47,470,87cf57,581.605922,2,67.000000,1,642.864099,6.609000,649.473099,61.258177,67.867177,10.268903,1255.710000,27-28
48,480,87cf57,603.766950,8,269.000000,1,783.154349,179.080000,962.234349,179.387400,358.467400,2.001717,136100.800000,3 15-17 27-28 30-31
49,490,87cf57,613.095100,1,149.000000,1,649.473099,88.510000,737.983099,36.377999,124.887999,1.411004,8408.450000,27
50,500,87cf57,627.753679,2,123.000000,1,662.242252,62.080000,724.322252,34.488573,96.568573,1.555550,11795.200000,28 30
51,510,87cf57,641.457422,2,399.000000,1,786.775921,265.800000,1052.575921,145.318499,411.118499,1.546721,50502.000000,0 6
52,520,87cf57,665.603059,2,212.000000,1,786.775921,140.950000,927.725921,121.172861,262.122861,1.859687,26780.500000,7 14
53,530,87cf57,667.277360,2,67.000000,1,704.944099,6.609000,711.553099,37.666739,44.275739,6.699310,1255.710000,25-26
54,540,87cf57,683.308561,2,399.000000,1,786.781285,265.800000,1052.581285,103.472725,369.272725,1.389288,50502.000000,21-22
55,550,87cf57,694.644349,1,149.000000,1,694.644349,88.510000,783.154349,0.000000,88.510000,1.000000,8408.450000,31
56,560,87cf57,708.052138,4,64.000000,1,724.322252,3.993000,728.315252,16.270114,20.263114,5.074659,1517.340000,25-26 28 30
57,570,87cf57,711.068088,2,67.000000,1,711.553099,6.609000,718.162099,0.485011,7.094011,1.073386,1255.710000,25-26
58,580,87cf57,728.146984,1,70.000000,1,728.315252,9.257000,737.572252,0.168268,9.425268,1.018177,879.415000,25
59,590,87cf57,751.608266,2,123.000000,1,751.608266,62.080000,813.688266,0.000000,62.080000,1.000000,11795.200000,25-26
60,600,87cf57,772.937992,2,212.000000,1,786.781285,140.950000,927.731285,13.843293,154.793293,1.098214,26780.500000,23-24
61,610,87cf57,782.027408,2,399.000000,1,797.045927,265.800000,1062.845927,15.018520,280.818520,1.056503,50502.000000,4-5
62,620,87cf57,801.669224,1,149.000000,1,813.688266,88.510000,902.198266,12.019041,100.529041,1.135793,8408.450000,25
63,630,87cf57,806.288824,1,420.000000,1,813.688266,279.990000,1093.678266,7.399441,287.389441,1.026428,26599.050000,26
64,640,87cf57,809.359933,2,67.000000,1,902.198266,6.609000,908.807266,92.838333,99.447333,15.047259,1255.710000,8 25
65,650,87cf57,817.327764,1,70.000000,1,882.731285,9.257000,891.988285,65.403521,74.660521,8.065304,879.415000,8
66,660,87cf57,825.281546,1,149.000000,1,908.807266,88.510000,997.317266,83.525719,172.035719,1.943687,8408.450000,8
67,670,87cf57,836.033377,1,580.000000,1,908.807266,386.480000,1295.287266,72.773888,459.253888,1.188299,36715.600000,25
68,680,87cf57,857.168028,4,77.000000,1,927.731285,16.684000,944.415285,70.563257,87.247257,5.229397,6339.920000,7 14 23-24
69,690,87cf57,861.417080,1,70.000000,1,933.394099,9.257000,942.651099,71.977019,81.234019,8.775415,879.415000,10
70,700,87cf57,881.541288,2,212.000000,1,933.394099,140.950000,1074.344099,51.852811,192.802811,1.367881,26780.500000,11-12
71,710,87cf57,904.843545,2,212.000000,1,942.651099,140.950000,1083.601099,37.807554,178.757554,1.268234,26780.500000,10 13
72,720,87cf57,924.518927,1,70.000000,1,944.415285,9.257000,953.672285,19.896359,29.153359,3.149331,879.415000,7
73,730,87cf57,955.760165,4,436.000000,1,955.760165,290.530000,1246.290165,0.000000,290.530000,1.000000,110401.400000,7 14 23-24
74,740,87cf57,967.052662,1,70.000000,1,997.317266,9.257000,1006.574266,30.264604,39.521604,4.269375,879.415000,8
75,750,87cf57,975.146223,1,580.000000,1,1006.574266,386.480000,1393.054266,31.428043,417.908043,1.081319,36715.600000,8
76,760,87cf57,994.423274,1,420.000000,1,1052.575921,279.990000,1332.565921,58.152646,338.142646,1.207695,26599.050000,0
77,770,87cf57,995.991187,4,77.000000,1,1062.845927,16.684000,1079.529927,66.854741,83.538741,5.007117,6339.920000,4-6 21
78,780,87cf57,1020.628181,2,891.000000,1,1074.344099,593.590000,1667.934099,53.715918,647.305918,1.090493,112782.100000,11-12
79,790,87cf57,1028.842748,4,228.000000,1,1079.529927,151.940000,1231.469927,50.687180,202.627180,1.333600,57737.200000,4-6 21
80,800,87cf57,1033.429016,2,212.000000,1,1083.601099,140.950000,1224.551099,50.172083,191.122083,1.355957,26780.500000,10 13
81,810,87cf57,1057.293576,2,891.000000,1,1089.841285,593.590000,1683.431285,32.547709,626.137709,1.054832,112782.100000,1-2
82,820,87cf57,1069.693233,2,67.000000,1,1089.841285,6.609000,1096.450285,20.148053,26.757053,4.048578,1255.710000,9 20
83,830,87cf57,1084.274231,2,212.000000,1,1093.678266,140.950000,1234.628266,9.404035,150.354035,1.066719,26780.500000,22 26
84,840,87cf57,1090.526189,4,64.000000,1,1119.854349,3.993000,1123.847349,29.328160,33.321160,8.344894,1517.340000,3 9 18 20
85,850,87cf57,1099.476746,4,436.000000,1,1123.847349,290.530000,1414.377349,24.370603,314.900603,1.083883,110401.400000,3 9 18 20
86,860,87cf57,1122.072505,2,123.000000,1,1126.666223,62.080000,1188.746223,4.593717,66.673717,1.073997,11795.200000,15-16
87,870,87cf57,1133.261725,2,67.000000,1,1145.943274,6.609000,1152.552274,12.681549,19.290549,2.918830,1255.710000,17 19
88,880,87cf57,1149.309351,8,70.000000,1,1231.469927,9.567000,1241.036927,82.160577,91.727577,9.587914,7270.920000,4-6 10 13 17 19 21
89,890,87cf57,1162.605744,2,399.000000,1,1234.628266,265.800000,1500.428266,72.022522,337.822522,1.270965,50502.000000,22 26
90,900,87cf57,1177.531066,2,67.000000,1,1177.531066,6.609000,1184.140066,0.000000,6.609000,1.000000,1255.710000,17 19
91,910,87cf57,1181.918840,8,269.000000,1,1241.036927,179.080000,1420.116927,59.118088,238.198088,1.330121,136100.800000,4-6 10 13 15-17
92,920,87cf57,1208.770853,2,87.000000,1,1208.770853,26.481000,1235.251853,0.000000,26.481000,1.000000,5031.390000,15-16
93,930,87cf57,1232.009499,1,420.000000,1,1241.036927,279.990000,1521.026927,9.027428,289.017428,1.032242,26599.050000,19
94,940,87cf57,1232.960198,2,212.000000,1,1246.290165,140.950000,1387.240165,13.329966,154.279966,1.094572,26780.500000,7 14
95,950,87cf57,1246.913575,1,420.000000,1,1246.913575,279.990000,1526.903575,0.000000,279.990000,1.000000,26599.050000,21
96,960,87cf57,1267.059563,1,580.000000,1,1267.059563,386.480000,1653.539563,0.000000,386.480000,1.000000,36715.600000,23
97,970,87cf57,1273.071750,1,70.000000,1,1273.071750,9.257000,1282.328750,0.000000,9.257000,1.000000,879.415000,24
98,980,87cf57,1287.153042,1,70.000000,1,1287.153042,9.257000,1296.410042,0.000000,9.257000,1.000000,879.415000,24
99,990,87cf57,1300.470870,8,141.000000,1,1383.529499,80.710000,1464.239499,83.058630,163.768630,2.029100,61339.600000,0 24-25 27-31
100,1000,87cf57,1319.818494,2,67.000000,1,1319.818494,6.609000,1326.427494,0.000000,6.609000,1.000000,1255.710000,24-25
101,1010,87cf57,1325.567043,4,436.000000,1,1414.377349,290.530000,1704.907349,88.810307,379.340307,1.305684,110401.400000,3 7 9 18
102,1020,87cf57,1341.518732,2,212.000000,1,1420.116927,140.950000,1561.066927,78.598196,219.548196,1.557632,26780.500000,4-5
103,1030,87cf57,1353.108822,2,891.000000,1,1420.116927,593.590000,2013.706927,67.008106,660.598106,1.112886,112782.100000,6 10
104,1040,87cf57,1366.915882,2,891.000000,1,1420.116927,593.590000,2013.706927,53.201045,646.791045,1.089626,112782.100000,13 15
105,1050,87cf57,1377.328638,1,420.000000,1,1387.240165,279.990000,1667.230165,9.911527,289.901527,1.035400,26599.050000,14
106,1060,87cf57,1390.015051,8,269.000000,1,1464.239499,179.080000,1643.319499,74.224449,253.304449,1.414476,136100.800000,0 16-17 20 24-25 27-28
107,1070,87cf57,1414.990001,2,87.000000,1,1420.116927,26.481000,1446.597927,5.126926,31.607926,1.193608,5031.390000,16-17
108,1080,87cf57,1425.000570,2,399.000000,1,1464.239499,265.800000,1730.039499,39.238929,305.038929,1.147626,50502.000000,29-30
109,1090,87cf57,1438.958996,1,420.000000,1,1464.239499,279.990000,1744.229499,25.280504,305.270504,1.090291,26599.050000,31
110,1100,87cf57,1455.406549,2,891.000000,1,1500.428266,593.590000,2094.018266,45.021717,638.611717,1.075846,112782.100000,22 26
111,1110,87cf57,1473.932827,4,77.000000,1,1565.897349,16.684000,1582.581349,91.964522,108.648522,6.512139,6339.920000,4-5 8 19
112,1120,87cf57,1475.446245,16,86.000000,1,1734.521349,25.905000,1760.426349,259.075104,284.980104,11.000969,39375.600000,0-5 7-9 11-12 14 16-19
113,1130,87cf57,1488.743081,4,436.000000,1,1760.426349,290.530000,2050.956349,271.683269,562.213269,1.935130,110401.400000,0-3
114,1140,87cf57,1500.954053,1,70.000000,1,1521.026927,9.257000,1530.283927,20.072874,29.329874,3.168399,879.415000,19
115,1150,87cf57,1515.130054,2,891.000000,1,1643.319499,593.590000,2236.909499,128.189446,721.779446,1.215956,112782.100000,25 27
116,1160,87cf57,1530.643048,1,149.000000,1,1530.643048,88.510000,1619.153048,0.000000,88.510000,1.000000,8408.450000,21
117,1170,87cf57,1546.886239,1,580.000000,1,1643.319499,386.480000,2029.799499,96.433260,482.913260,1.249517,36715.600000,28
118,1180,87cf57,1559.885043,4,228.000000,1,1582.581349,151.940000,1734.521349,22.696306,174.636306,1.149377,57737.200000,4-5 8 19
119,1190,87cf57,1568.282853,1,70.000000,1,1619.153048,9.257000,1628.410048,50.870194,60.127194,6.495322,879.415000,21
120,1200,87cf57,1580.198110,1,70.000000,1,1628.410048,9.257000,1637.667048,48.211937,57.468937,6.208160,879.415000,21
121,1210,87cf57,1596.967258,2,891.000000,1,1667.934099,593.590000,2261.524099,70.966841,664.556841,1.119555,112782.100000,23-24
122,1220,87cf57,1607.557942,2,399.000000,1,1723.099988,265.800000,1988.899988,115.542046,381.342046,1.434695,50502.000000,20-21
123,1230,87cf57,1617.044131,2,212.000000,1,1730.039499,140.950000,1870.989499,112.995368,253.945368,1.801670,26780.500000,29-30
124,1240,87cf57,1637.482537,1,580.000000,1,1744.229499,386.480000,2130.709499,106.746962,493.226962,1.276203,36715.600000,31
125,1250,87cf57,1646.736106,1,420.000000,1,1760.426349,279.990000,2040.416349,113.690243,393.680243,1.406051,26599.050000,4
126,1260,87cf57,1650.852367,16,102.000000,1,2013.706927,41.998000,2055.704927,362.854561,404.852561,9.639806,63836.960000,6 8-16 18-21 29-30
127,1270,87cf57,1674.299988,8,109.000000,1,1674.299988,48.800000,1723.099988,0.000000,48.800000,1.000000,37088.000000,0 11-12 14 16-17 20-21
128,1280,87cf57,1680.617406,2,212.000000,1,1760.426349,140.950000,1901.376349,79.808944,220.758944,1.566222,26780.500000,5 7
129,1290,87cf57,1698.313686,4,64.000000,1,1704.907349,3.993000,1708.900349,6.593663,10.586663,2.651306,1517.340000,1-3 7
130,1300,87cf57,1715.201454,1,580.000000,1,2019.006573,386.480000,2405.486573,303.805119,690.285119,1.786082,36715.600000,5
131,1310,87cf57,1739.571473,2,87.000000,1,1760.426349,26.481000,1786.907349,20.854877,47.335877,1.787541,5031.390000,8-9
132,1320,87cf57,1759.053673,4,148.000000,1,1760.426349,87.690000,1848.116349,1.372677,89.062677,1.015654,33322.200000,11-12 14 16
133,1330,87cf57,1764.370518,2,67.000000,1,1764.370518,6.609000,1770.979518,0.000000,6.609000,1.000000,1255.710000,17-18
134,1340,87cf57,1775.965224,2,87.000000,1,1775.965224,26.481000,1802.446224,0.000000,26.481000,1.000000,5031.390000,17-18
135,1350,87cf57,1783.285150,2,87.000000,1,1786.907349,26.481000,1813.388349,3.622199,30.103199,1.136785,5031.390000,8-9
136,1360,87cf57,1817.437131,2,399.000000,1,2029.799499,265.800000,2295.599499,212.362368,478.162368,1.798955,50502.000000,7 28
137,1370,87cf57,1838.378280,1,149.000000,1,1838.378280,88.510000,1926.888280,0.000000,88.510000,1.000000,8408.450000,8
138,1380,87cf57,1849.097841,2,399.000000,1,2050.956349,265.800000,2316.756349,201.858509,467.658509,1.759438,50502.000000,0-1
139,1390,87cf57,1850.953085,4,96.000000,1,1850.953085,35.932000,1886.885085,0.000000,35.932000,1.000000,13654.160000,9 11-12 14
140,1400,87cf57,1864.633719,1,149.000000,1,1864.633719,88.510000,1953.143719,0.000000,88.510000,1.000000,8408.450000,16
141,1410,87cf57,1867.771494,2,399.000000,1,2050.956349,265.800000,2316.756349,183.184855,448.984855,1.689183,50502.000000,2-3
142,1420,87cf57,1883.415569,8,141.000000,1,1886.885085,80.710000,1967.595085,3.469515,84.179515,1.042987,61339.600000,9 11-12 14 17-18 29-30
143,1430,87cf57,1897.539087,4,96.000000,1,1953.143719,35.932000,1989.075719,55.604633,91.536633,2.547496,13654.160000,5 7-8 16
144,1440,87cf57,1911.135130,2,891.000000,1,2055.704927,593.590000,2649.294927,144.569798,738.159798,1.243552,112782.100000,4 6
145,1450,87cf57,1924.318028,2,87.000000,1,1924.318028,26.481000,1950.799028,0.000000,26.481000,1.000000,5031.390000,5 7
146,1460,87cf57,1941.089738,4,96.000000,1,1967.595085,35.932000,2003.527085,26.505346,62.437346,1.737653,13654.160000,9 11-12 14
147,1470,87cf57,1947.722083,8,63.000000,1,1989.075719,2.330000,1991.405719,41.353636,43.683636,18.748342,1770.800000,5 7-8 16 18-21
148,1480,87cf57,1971.481640,1,149.000000,1,1971.481640,88.510000,2059.991640,0.000000,88.510000,1.000000,8408.450000,17
149,1490,87cf57,1974.516865,2,67.000000,1,1974.516865,6.609000,1981.125865,0.000000,6.609000,1.000000,1255.710000,18-19
150,1500,87cf57,1992.525573,2,87.000000,1,1992.525573,26.481000,2019.006573,-0.000000,26.481000,1.000000,5031.390000,5 7
151,1510,87cf57,1997.142177,2,67.000000,1,1997.142177,6.609000,2003.751177,0.000000,6.609000,1.000000,1255.710000,8 16
152,1520,87cf57,2014.433624,2,67.000000,1,2055.704927,6.609000,2062.313927,41.271304,47.880304,7.244712,1255.710000,8-9
153,1530,87cf57,2023.459070,2,891.000000,1,2055.704927,593.590000,2649.294927,32.245858,625.835858,1.054323,112782.100000,10-11
154,1540,87cf57,2047.479830,2,67.000000,1,2055.704927,6.609000,2062.313927,8.225098,14.834098,2.244530,1255.710000,12-13
155,1550,87cf57,2052.467932,2,87.000000,1,2055.704927,26.481000,2082.185927,3.236996,29.717996,1.122238,5031.390000,14-15
156,1560,87cf57,2065.320167,16,156.000000,1,2286.679618,95.560000,2382.239618,221.359451,316.919451,3.316445,145251.200000,8-9 12-13 15-26
157,1570,87cf57,2082.808998,1,70.000000,1,2082.808998,9.257000,2092.065998,-0.000000,9.257000,1.000000,879.415000,14
158,1580,87cf57,2095.679460,1,420.000000,1,2095.679460,279.990000,2375.669460,0.000000,279.990000,1.000000,26599.050000,14
159,1590,87cf57,2101.192743,1,70.000000,1,2130.709499,9.257000,2139.966499,29.516756,38.773756,4.188588,879.415000,31
160,1600,87cf57,2120.676132,1,70.000000,1,2139.966499,9.257000,2149.223499,19.290367,28.547367,3.083868,879.415000,31
161,1610,87cf57,2129.139830,2,67.000000,1,2295.599499,6.609000,2302.208499,166.459669,173.068669,26.186816,1255.710000,7 28
162,1620,87cf57,2135.159618,2,123.000000,1,2300.743499,62.080000,2362.823499,165.583882,227.663882,3.667266,11795.200000,29-30
163,1630,87cf57,2146.789602,2,123.000000,1,2302.208499,62.080000,2364.288499,155.418897,217.498897,3.503526,11795.200000,7 28
164,1640,87cf57,2174.845337,2,891.000000,1,2316.756349,593.590000,2910.346349,141.911012,735.501012,1.239072,112782.100000,0-1
165,1650,87cf57,2187.192929,4,148.000000,1,2362.823499,87.690000,2450.513499,175.630570,263.320570,3.002857,33322.200000,2-3 29-30
166,1660,87cf57,2204.769061,2,212.000000,1,2364.288499,140.950000,2505.238499,159.519439,300.469439,2.131745,26780.500000,7 28
167,1670,87cf57,2217.841983,2,67.000000,1,2316.756349,6.609000,2323.365349,98.914366,105.523366,15.966616,1255.710000,2-3
168,1680,87cf57,2225.889724,1,580.000000,1,2236.909499,386.480000,2623.389499,11.019776,397.499776,1.028513,36715.600000,31
169,1690,87cf57,2248.996905,1,580.000000,1,2261.524099,386.480000,2648.004099,12.527194,399.007194,1.032414,36715.600000,27
170,1700,87cf57,2274.097132,1,420.000000,1,2375.669460,279.990000,2655.659460,101.572328,381.562328,1.362771,26599.050000,14
171,1710,87cf57,2282.359419,4,228.000000,1,2382.239618,151.940000,2534.179618,99.880199,251.820199,1.657366,57737.200000,8-9 12-13
172,1720,87cf57,2301.219556,2,123.000000,1,2382.239618,62.080000,2444.319618,81.020062,143.100062,2.305091,11795.200000,15-16
173,1730,87cf57,2313.915327,1,580.000000,1,2382.239618,386.480000,2768.719618,68.324291,454.804291,1.176786,36715.600000,17
174,1740,87cf57,2330.610771,8,70.000000,1,2382.239618,9.567000,2391.806618,51.628847,61.195847,6.396556,7270.920000,18-25
175,1750,87cf57,2341.777038,8,141.000000,1,2391.806618,80.710000,2472.516618,50.029580,130.739580,1.619868,61339.600000,18-25
176,1760,87cf57,2358.839925,8,70.000000,1,2472.516618,9.567000,2482.083618,113.676693,123.243693,12.882167,7270.920000,2-3 5 15-16 18-20
177,1770,87cf57,2363.069026,4,77.000000,1,2450.513499,16.684000,2467.197499,87.444474,104.128474,6.241218,6339.920000,2-3 16 29
178,1780,87cf57,2366.104295,2,87.000000,1,2444.319618,26.481000,2470.800618,78.215322,104.696322,3.953639,5031.390000,5 15
179,1790,87cf57,2382.472264,2,67.000000,1,2467.197499,6.609000,2473.806499,84.725236,91.334236,13.819676,1255.710000,29-30
180,1800,87cf57,2404.629972,4,148.000000,1,2472.516618,87.690000,2560.206618,67.886646,155.576646,1.774166,33322.200000,21-24
181,1810,87cf57,2438.444457,8,109.000000,1,2482.083618,48.800000,2530.883618,43.639161,92.439161,1.894245,37088.000000,2-3 5 15-16 18-20
182,1820,87cf57,2453.400580,8,109.000000,1,2530.883618,48.800000,2579.683618,77.483038,126.283038,2.587767,37088.000000,2-3 5 7 15-16 18-19
183,1830,87cf57,2459.233305,2,212.000000,1,2473.806499,140.950000,2614.756499,14.573195,155.523195,1.103393,26780.500000,25 29
184,1840,87cf57,2472.935950,2,891.000000,1,2505.238499,593.590000,3098.828499,32.302549,625.892549,1.054419,112782.100000,28 30
185,1850,87cf57,2497.087588,16,71.000000,1,2579.683618,10.346000,2590.029618,82.596030,92.942030,8.983378,15725.920000,2-3 5 7-9 12-13 15-16 18-23
186,1860,87cf57,2512.163541,2,67.000000,1,2534.179618,6.609000,2540.788618,22.016076,28.625076,4.331227,1255.710000,8-9
187,1870,87cf57,2524.359879,4,96.000000,1,2540.788618,35.932000,2576.720618,16.428739,52.360739,1.457217,13654.160000,8-9 13 20
188,1880,87cf57,2526.390735,1,580.000000,1,2560.206618,386.480000,2946.686618,33.815883,420.295883,1.087497,36715.600000,24
189,1890,87cf57,2536.547581,1,70.000000,1,2536.547581,9.257000,2545.804581,0.000000,9.257000,1.000000,879.415000,12
190,1900,87cf57,2562.477845,1,70.000000,1,2562.477845,9.257000,2571.734845,0.000000,9.257000,1.000000,879.415000,12
191,1910,87cf57,2578.740584,4,77.000000,1,2590.029618,16.684000,2606.713618,11.289033,27.973033,1.676638,6339.920000,2-3 5 7
192,1920,87cf57,2598.695263,4,436.000000,1,2598.695263,290.530000,2889.225263,0.000000,290.530000,1.000000,110401.400000,8-9 12-13
193,1930,87cf57,2604.280688,2,123.000000,1,2606.713618,62.080000,2668.793618,2.432930,64.512930,1.039190,11795.200000,2-3
194,1940,87cf57,2614.986281,2,123.000000,1,2648.004099,62.080000,2710.084099,33.017818,95.097818,1.531859,11795.200000,27 31
195,1950,87cf57,2618.278666,2,67.000000,1,2649.294927,6.609000,2655.903927,31.016262,37.625262,5.693034,1255.710000,4 6
196,1960,87cf57,2623.609402,8,269.000000,1,2710.084099,179.080000,2889.164099,86.474697,265.554697,1.482883,136100.800000,2-4 6 10-11 14 27
197,1970,87cf57,2644.560353,2,891.000000,1,2766.506281,593.590000,3360.096281,121.945928,715.535928,1.205438,112782.100000,5 7
198,1980,87cf57,2650.013169,4,77.000000,1,2655.903927,16.684000,2672.587927,5.890758,22.574758,1.353078,6339.920000,4 6 10-11
199,1990,87cf57,2655.284039,4,77.000000,1,2672.587927,16.684000,2689.271927,17.303888,33.987888,2.037155,6339.920000,2-4 6
200,2000,87cf57,2662.393545,2,891.000000,1,2768.719618,593.590000,3362.309618,106.326073,699.916073,1.179124,112782.100000,17 31
201,2010,87cf57,2671.146529,2,212.000000,1,2769.798666,140.950000,2910.748666,98.652136,239.602136,1.699909,26780.500000,15-16
202,2020,87cf57,2689.848658,8,141.000000,1,2774.909499,80.710000,2855.619499,85.060842,165.770842,2.053907,61339.600000,18-23 25-26
203,2030,87cf57,2714.040846,8,63.000000,1,2855.619499,2.330000,2857.949499,141.578654,143.908654,61.763371,1770.800000,18-23 25-26
204,2040,87cf57,2722.996750,2,87.000000,1,2857.949499,26.481000,2884.430499,134.952750,161.433750,6.096210,5031.390000,18-19
205,2050,87cf57,2739.599152,2,67.000000,1,2857.949499,6.609000,2864.558499,118.350348,124.959348,18.907452,1255.710000,20-21
206,2060,87cf57,2754.556511,2,212.000000,1,2857.949499,140.950000,2998.899499,103.392989,244.342989,1.733544,26780.500000,22-23
207,2070,87cf57,2763.150009,2,67.000000,1,2857.949499,6.609000,2864.558499,94.799491,101.408491,15.343999,1255.710000,25-26
208,2080,87cf57,2777.489025,2,67.000000,1,2864.558499,6.609000,2871.167499,87.069475,93.678475,14.174380,1255.710000,25-26
